,Song,Artist,artist_trunc,search_term,lyrics_raw
1715,Wild Night,John Mellencamp featuring Meshell Ndegeocello,John Mellencamp,Wild Night John Mellencamp,"As you brush your shoes and stand before your mirror
And you comb your hair and grab your coat and hat
And you walk the streets trying to remember, yeah
All those wild nights breeze through your mind

And everything looks so complete
When you're walking out on the streets
And the wind catches your feet
And sends you flying, crying
Oooh, oo-ooh wee
The wild night is calling

All the girls walk by dressed up for each other
And the boys do the boogie woogie on the corner of the street
And the people passing by just stare with the wild wonder
And the inside jukebox roars just like thunder

And everything looks so complete
When you're walking out on the street
And the wind catches your feet
And sends you flying, crying
Oooh, oo-ooh wee
The wild night is calling

The wi---ld night is calling
(The wi---ld night is calling)
Come on out and dance
(Come on out and dance)
Come on out and make romance
Come on out and dance
(Come on out and dance)
Come on out and make romance

And everything looks so complete
When you're walking out on the street
And the wind catches your feet
And sends you flying, crying
Oooh, oo-ooh wee
The wild night is calling
Oooh, oo-ooh wee
The wild night is calling"
1716,"Without You"" / ""Never Forget You",Mariah Carey,Mariah Carey,"Without You"" / ""Never Forget You Mariah Carey",error
1717,You Mean the World to Me,Toni Braxton,Toni Braxton,You Mean the World to Me Toni Braxton,"[Verse 1]
If you could give me one good reason
Why I should believe you
Believe in all the things that you tell
I would sure like to believe you
My heart wants to receive you
Just make me know that you are sincere
You know I'd love for you to lead me
And follow through completely
So won't you give me all I ask for?
And if you give your very best
To bring me happiness
I'll show you just how much I adore you

[Chorus]
'Cause you mean the world to me
You are my everything
I swear the only thing that matters
Matters to me
Oh baby, baby, baby, baby, baby
'cause you mean so much to me

[Verse 2]
Now it's gonna take some workin'
But I believe you're worth it
Long as your intentions are good (so good)
There is just one way to show it
And boy I hope you know it
That no one could love you like I could
Lord knows I want to trust you
And always how I'd love you
I'm not sure if love is enough
And I will not be forsaken
And I hope there's no mistakin'
So tell me that you'll always be true

[Chorus]
'Cause you mean the world to me
You are my everything
I swear the only thing that matters
Matters to me
Oh baby, baby, baby, baby, baby
'cause you mean so much to me
'Cause you mean the world to me
You are my everything
I swear the only thing that matters
Matters to me
Oh baby, baby, baby, baby, baby
'cause you mean so much to me

[Bridge]
There's a feeling in my heart that I know I can't escape
So please don't let me fall, don't let it be too late
There's a time when words are good then they just get in the way
So show me how you feel, baby I'm for real
Oh, baby, baby, baby, baby, baby

[Chorus]
'Cause you mean the world to me
You are my everything
I swear the only thing that matters
Matters to me
Oh baby, baby, baby, baby, baby
'cause you mean so much to me
'Cause you mean the world to me
You are my everything
I swear the only thing that matters
Matters to me
Oh baby, baby, baby, baby, baby
'cause you mean so much to me"
1718,Can You Feel the Love Tonight,Elton John,Elton John,Can You Feel the Love Tonight Elton John,"[Verse 1]
There's a calm surrender to the rush of day
When the heat of a rolling wind can be turned away
An enchanted moment, and it sees me through
It's enough for this restless warrior just to be with you

[Chorus]
And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far

And can you feel the love tonight?
How it's laid to rest
It's enough to make kings and vagabonds
Believe the very best

[Verse 2]
There's a time for everyone if they only learn
That the twisting kaleidoscope moves us all in turn
There's a rhyme and reason to the wild outdoors
When the heart of this star-crossed voyager beats in time with yours

[Chorus]
And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far

And can you feel the love tonight?
How it's laid to rest
It's enough to make kings and vagabonds
Believe the very best

[Outro]
It's enough to make kings and vagabonds
Believe the very best"
1719,The Most Beautiful Girl in the World,Prince,Prince,The Most Beautiful Girl in the World Prince,"[Verse 1]
Could you be the most beautiful girl in the world?
It's plain to see you're the reason that God made a girl
When the day turns into the last day of all time
I can say I hope you are in these arms of mine
And when the night falls before that day I will cry
I will cry tears of joy cuz after you all one can do is die, oh

[Chorus]
Could you be the most beautiful girl in the world?
Could you be?
It's plain to see you're the reason that God made a girl
Oh, yes you are

[Verse 2]
How can I get through days when I can't get through hours?
I can try but when I do I see you and I'm devoured, oh yes
Who'd allow, who'd allow a face to be soft as a flower? Oh
I could bow (bow down) and feel proud in the light of this power
Oh yes, oh

[Chorus]
Could you be the most beautiful girl in the world?
Could you be?
It's plain to see you're the reason that God made a girl
Oh, yes you are

[Verse 3]
And if the stars ever fell one by one from the sky
I know Mars could not be, uh, too far behind
Cuz baby, this kind of beauty has got no reason to ever be shy
Cuz honey, this kind of beauty is the kind that comes from inside

[Chorus]
Could you be (could you be) the most beautiful girl in the world?
So beautiful, beautiful
It's plain to see (plain to see) you're the reason that God made a girl

[Outro]
Oh yeah! (Oh, yes you are)
Girl (Could you be?)
You must be ... oh yeah!
(Could you be?)
You're the reason... oh yeah
(Could)"
1720,Fantastic Voyage,Coolio,Coolio,Fantastic Voyage Coolio,"[Verse 1: Coolio]
Come on y'all, let's take a ride
Don't ya say shit just get inside
It's time to take your ass on another kind of trip
Cuz you can't have the hop if you don't have the hip
Grab you gat with the extra clip
And close your eyes and hit the switch
We're going to a place where everybody kick it, kick it, kick it
Yea that's the ticket
Ain't no bloodin, ain't no crippin
Ain't no punk ass niggas set trippin'
Everybody got a stack and it ain't no crack
And it really don't matter if you're white or black
I wanna take you there like the Staple Singers
Put something in the tank, and I know that I can bring ya
If ya can't take the heat get ya ass out the kitchen
We on a mission

[Hook]
Come along and ride on a fantastic voyage
Slide, slide slippity slide
I'm hittin switches on the block in a 65
Come along and ride on fantastic voyage
Slide, slide hoo ride, ain't no valley low enough or mountain high

[Verse 2: Coolio]
I'm tryin to find a place where I can live my life and
Maybe eat some steak with my beans and rice
A place where my kids can play outside without livin in fear of a drive by
And even if I get away from them drive by killaz
I still gotta worry about those snitch ass niggas
I keep on searchin' and I keep on lookin'
But niggas are the same from Watts to Brooklyn
I try to keep my faith in my people
But sometimes my people be actin' like they evil
You don't understand about runnin' with a gang
Cause you don't gang bang
And you don't have to stand on the corner and slang
Cause you got your own thang
You can't help me if you can't help yourself
You better make a left

[Hook]
Come along and ride on a Fantastic Voyage
Slide, slide slippity slide
I do what I do just to survive
(Come along and ride on a Fantastic Voyage)
Slide slide hoo ride, that's why I pack my 45

[Verse 3: Coolio]
Life is a bitch and then you die
Still trying to get a piece of that apple pie
Every game ain't the same cause the game still remain
Don't it seem kinda strange ain't a damn thing changed
If you don't work then you don't eat
And only down ass niggas can ride with me
Hip hop hop your 45 quickly down the block
Stay sucker free and keep the busters of your jock
You gotta have heart son if you wanna go
Watch this sweet chariot, swing low
Ain't nobody crying ain't nobody dyin'
Ain't nobody worryin' everybody's tryin'
Nothing from nothin' leaves nothin'
If you wanna have somethin' you better stop frontin'
What you gonna do when the 5 rolls by?
You better be ready so you can ride

[Hook]
Come along and ride on a fantastic voyage
Slide slide slippity slide if you're living in the city it's do or die
Come along and ride on a fantastic voyage
Slide slide hoo ride you better be ready for the 5 rolls by

Just roll along (that's what you do)
Just roll along (that's right)
Just roll along (that's what you do)
Just roll along (that's right)

Do you want to ride with me? (x9)"
1721,"Baby, I Love Your Way",Big Mountain,Big Mountain,"Baby, I Love Your Way Big Mountain","Ooo, baby, I love your way, everyday
Ooo, baby, I love your way, everyday

Shadows grow so long before my eyes
And they're moving across the page
Suddenly the day turns into night
Far away from the city
Well, don't hesitate
'Cause your love just won't wait

Ooo, baby, I love your way, everyday
Wanna tell you I love your way, everyday
Wanna be with you night and day

The moon appears to shine and light the skies
With the help of some fireflies
I wonder how they have the power to shine
I can see them under the pine
But don't hesitate
'Cause your love won't wait

Ooo, baby, I love your way, everyday
Wanna tell you I love your way, everyday
Wanna be with you night and day

I can see the sunset in your eyes
Brown and grey, blue besides
Clouds are stalking islands in the sun
I wish I could buy one out of season
But don't hesitate
'Cause your love won't wait, just won't wait

Ooo, baby, I love your way, everyday
Wanna tell you I love your way, everyday
Wanna be with you night and day

Ooo, baby, I love your way
Wanna tell you I love your way
Wanna be with you night and day

Ooo, baby, I love your way
Wanna tell you I love your way"
1722,Regulate,Warren G featuring Nate Dogg,Warren G,Regulate Warren G,"[Produced by Warren G]

[Intro]
Regulators. We regulate any stealin' of his property. We’re damn good too. But you can’t be any geek off the street. You gotta be handy with the steel, if you know what I mean. Earn your keep. Regulators, mount up!

[Warren G]
It was a clear black night, a clear white moon
Warren G was on the streets tryin' to consume
Some skirts for the eve so I can get some phones
Rollin' in my ride, chillin' all alone

[Nate Dogg]
Just hit the east side of the LBC
On a mission tryin' to find Mr. Warren G
Seen a car full of girls, ain't no need to tweak
All you skirts know what's up with 213

[Warren G]
So I hooks a left on 21 and Lewis
Some brothers shootin' dice, so I said ""Let's do this!""
I jumped out the ride and said ""What's up?""
Some brothers pulled some gats, so I said ""I'm stuck!""

[Nate Dogg]
Since these girls peepin' me I'ma glide and swerve
These hookers lookin' so hard they straight hit the curb
Onto bigger, better things than some horny tricks
I see my homie and some suckas all in his mix

[Warren G]
I'm gettin' jacked, I'm breakin' myself
I can't believe they takin' Warren's wealth
They took my rings, they took my Rolex
I looked at the brother, said ""Damn, what's next?""

[Nate Dogg]
They got my homie hemmed up and they all around
Can't none of them see him if they goin' straight pound-for-pound
They wanna come up real quick before they start to clown
I best pull out my strap and lay them bustas down

[Warren G]
They got guns to my head, I think I'm goin' down
I can't believe it's happenin' in my own town
If I had wings I would fly, let me contemplate
I glanced in the cut and I see my homie Nate

[Nate Dogg]
Sixteen in the clip and one in the hole
Nate Dogg is about to make some bodies turn cold
Now they droppin' and yellin', it's a tad bit late
Nate Dogg and Warren G had to regulate

{Interlude}

[Nate Dogg]
I laid all them bustas down, I let my gat explode
Now I'm switchin' my mind back into freak mode
If you want skirts, sit back and observe
I just left a gang of hoes over there on the curb

[Warren G]
Now, Nate got the freaks and that's a known fact
Before I got jacked I was on the same track
Back up, back up, ‘cause it's on
N-A-T-E and me, the Warren to the G

[Nate Dogg]
Just like I thought, they were in the same spot
In need of some desperate help
But Nate Dogg and the G child were in need of somethin' else
One of them dames was sexy as hell
I said ""Ooh, I like your size!""
She said ""My car's broke down
And you seem real nice, would you let me ride?""
I got a car full of girls and it's goin' real swell
The next stop is the Eastside Motel

{Interlude}

[Warren G]
I'm tweakin' into a whole new era
G-funk, step to this, I dare ya
Funk on a whole new level

[Nate Dogg]
The rhythm is the bass and the bass is the treble

[Warren G]
Chords, strings, we brings melody
G-funk, where rhythm is life and life is rhythm

[Nate Dogg]
If you know like I know
You don't wanna step to this
It's the G-funk era, funked out with a gangsta twist
If you smoke like I smoke
Then you're high like everyday
And if yo' ass is a busta, 213 will regulate"
1723,If You Go,Jon Secada,Jon Secada,If You Go Jon Secada,"Taking a day at a time
Dealing with feelings I don't wanna hide
Learning to love as I go, baby
Without taking you along for a ride

Tried to find myself
Tried to find the truth
Get out from this shell
Girl I'm almost there
To show you how much I really care

If you go, say goodbye
There'll be something missing in my life
'Cause you know
That all I really (all I really) want is you (is you, baby)

Sorry if you felt misled
But I know what I feel, I know what I said, baby
God I hope you believe, believe in all that we can be
The future in us together in love

You're the reason I'm strong (you're the reason)
Don't you think I don't know
This is where I belong
Give me the time
To say that you're mine, to say that you're mine

If you go, say goodbye
There'll be something missing in my life
'Cause you know
That all I really want is you (is you)
(All I really want)
If you go, say goodbye
There'll be something missing in my life
'Cause you know (cause you know)
That all I really want is you (is you)

Tried to find myself (Tried to find myself)
Tried to find the truth (Tried to find myself)
Get out from this shell
Girl I'm almost there
So let me show you, so let me show you

If you go, say goodbye
There'll be something missing in my life (in my life)
'Cause you know (baby)
That all I really want is you (is you)(baby yeah)

If you say goodbye (say goodbye)
There'll be something missing in my life (in my life)
'Cause you know (baby)
That all I really (all I really) want is you
All I really want
All I really want is you
All I really want is you

If you go, say goodbye
There'll be something missing in my life (in my life)
'Cause you know (baby)
That all I really want is you (is you)"
1724,Back & Forth,Aaliyah,Aaliyah,Back & Forth Aaliyah,"[Intro: Aaliyah & (R. Kelly)]
(Let me see you go back)
Move, it's the L -I- Y- A- H
(Let me see you come forth
Now let me see you go back)
Move, it's the L- I -Y- A- H
(Let me see you come forth
Uh, now let me see you go back)
Move, it's the L- I -Y- A- H
(Let me see you come forth
Uh, let me see you go back)
Move, it's the L- I -Y- A- H
(Now let me see you come forth, yeah)

[Verse 1: Aaliyah]
It's Friday and I'm ready to swing
Pick up my girls and hit the party scene
Tonight, oh, it's alright
So get up and let this funky mellow groove
Get you in the mood
'Cause you know it's alright

[Pre-Hook: Aaliyah]
So Mr. DJ keep the music grooving
(Keep on grooving)
Don't stop moving
(Don't stop moving)
Let me see you, let me see you go

[Hook: Aaliyah & (R. Kelly)]
(Let me see you back and forth, now check it)
Back, back, forth, and forth
(Let me see you back and forth, now check it)
Go back
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Alright
(Let me see you back and forth, now check it)
I wanna see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Come on
(Let me see you back and forth, now check it)
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
See you go back and forth
(Let me see you back and forth, now check it)

[Verse 2: Aaliyah]
Now's the time for you to make your move
To the dance floor
So throw your hands in the air
And wave them around like you just don't care, yeah
Move, it's the L-I-Y-A-H
Ripping up the stage
I got jazz personality, G mentality; beats from Soul Train

[Pre-Hook: Aaliyah]
So if the DJ keep on moving
Don't stop moving
Now let me hear you go
Back and forth

[Hook: Aaliyah & (R. Kelly)]
(Let me see you back and forth, now check it)
Back, back, forth, and forth
(Let me see you back and forth, now check it)
Go back
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Alright
(Let me see you back and forth, now check it)
I wanna see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Come on
(Let me see you back and forth, now check it)
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
See you go back and forth
(Let me see you back and forth, now check it)

[Bridge: Aaliyah & (R. Kelly)]
(Hey here’s the formality, get upon the floor, you see
Show your personality, be who you wanna be now, tell me)
See can you feel the groove
Hey, I want to keep this party going on all night

[Pre-Hook: Aaliyah]
So Mr. DJ keep the music grooving
(Keep on grooving)
Don't stop moving
(Don't stop moving)
Let me see you, let me see you go

[Hook: Aaliyah & (R. Kelly)]
(Let me see you back and forth, now check it)
Back, back, forth, and forth
(Let me see you back and forth, now check it)
Go back
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Alright
(Let me see you back and forth, now check it)
I wanna see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
Come on
(Let me see you back and forth, now check it)
Let me see you go
(Let me see you back and forth, now check it)
Back, back, forth, and forth
See you go back and forth
(Let me see you back and forth, now check it)"
1725,Now and Forever,Richard Marx,Richard Marx,Now and Forever Richard Marx,"Whenever I'm weary
From the battles that rage in my head
You make sense of madness
When my sanity hangs by a thread
I lose my way but still you seem to understand
Now and forever, I will be your man

Sometimes I just hold you
Too caught up in me to see
I'm holding a fortune
That heaven has given to me
I'll try to show you each and every way I can
Now and forever, I will be your man

Now I can rest my worries and always be sure
That I won't be alone anymore
If I'd only known you were there all the time
All this time

Until the day the ocean doesn't touch the sand
Now and forever, I will be your man
Now and forever, I will be your man"
1726,When Can I See You,Babyface,Babyface,When Can I See You Babyface,"[Verse 1]
When can my heart beat again?
When does the pain ever end?
When do the tears stop from running over?
When does ""you'll get over it"" begin?

[Pre-Chorus]
I hear what you're sayin'
But I swear that it's not making sense
So when can I see you

[Chorus]
When can I see you again?
And when can my heart beat again?
When can I see you again?
And when can I breathe once again?
And when can I see you...

[Verse 2]
When does my someday begin?
When I'll find someone again?
And what if I still am not truly over
What am I supposed to do then, baby, baby?

[Pre-Chorus]
Please hear what I'm sayin'
Even if, if it's not making sense
So when can I see you...

[Chorus]
When can I see you again?
And when can my heart beat again?
When can I see you again, baby?
And when can I breathe once again?
And when can I see you again?

[Pre-Chorus]
Yeah baby
Please hear what I'm sayin'
Even if, if it's not making sense, baby
So when can I see you again?

[Chorus]
When can I see you again?
When can my heart beat again? Baby, yeah
When can I see you again, baby?
And when can I breathe once again?
And when can I see you again?

Again...
I wanna see you again
Again..."
1727,Please Forgive Me,Bryan Adams,Bryan Adams,Please Forgive Me Bryan Adams,"Still feels like our first night together
Feels like the first kiss and it's gettin' better baby
No one can better this
Still holdin' on, you're still the one
First time our eyes met - the same feeling I get
Only feels much stronger - I wanna love you longer
You still turn the fire on
So if you're feelin' lonely don't
You're the only one I ever want
I only wanna make it good
So if I love ya a little more than I should

Please forgive me - I know not what I do
Please forgive me - I can't stop loving you
Don't deny me - this pain I'm going through
Please forgive me - if I need ya like I do
Please believe me - every word I say is true
Please forgive me - I can't stop loving you

Still feels like our best times are together
Feels like the first touch
We're still gettin' closer baby
Can't get close enough
I'm still holdin' on - you're still number one
I remember the smell of your skin
I remember everything
I remember all your moves - I remember you yeah
I remember the night - you know I still do
So if you're feelin' lonely don't
You're the only one I ever want
I only wanna make it good
So if I love you a little more than I should

Please forgive me - I know not what I do
Please forgive me - I can't stop loving you
Don't deny me - this pain I'm going through
Please forgive me - if I need ya like I do
Oh believe me - every word I say is true
Please forgive me - I can't stop loving you

One thing I'm sure of - is the way we make love
The one thing I depend on
Is for us to stay strong
With every word and every breath I'm prayin'
That's why I'm sayin'

Please forgive me - I know not what I do
Please forgive me - I can't stop loving you
Don't deny me - this pain I'm going through
Please forgive me - if I need you like I do
Babe believe me - every word I say is true
Please forgive me - If I can't stop loving you
Never leave me - I don't know what I do
Please forgive me - I Can't stop loving you

Can't stop loving you"
1728,So Much in Love,All-4-One,All-4-One,So Much in Love All-4-One,"[Verse 1]
As we stroll along together
Holding hands walking all along
So in love are we two
That we don't know what to do
So in love (so in love)
In a world of our own (so in love)

[Verse 2]
And as we walk by the sea together
Under stars twinkling high above
So in love are we two
No one else but me and you
So in love (so in love)
In a world of our own (so in love)
So in love are you and I (so in love)

[Bridge]
We stroll along together
And I tell you, I need you oh so much
And I love, I love you my darling
Can you tell it in my touch

[Verse 3]
As we walk down the aisle together
We will vow to be together 'til we die
So in love are we two
Just can't wait to say, ""I do""
So in love are you and I (so in love)
So in love are you and I (so in love)

[Refrain]
So in love
So in love
So in love
So in love

[Outro]
And as we stroll along together"
1729,Shoop,Salt-n-Pepa,Salt-n-Pepa,Shoop Salt-n-Pepa,"[Intro Pepa]
(Hey yeah, I wanna shoop baby!)
How you doing baby?
No, not you, you, the bow-legged one, yeah
What’s your name?
Damn baby, that sounds sexy

[Verse 1 Pepa]
Here I go, here I go, here I go again
Girls, what's my weakness, men
Ok then, chilling, chilling, minding my business
Yo Salt, I looked around and I couldn't believe this
I swear, I stared, my niece my witness
The brother had it going on with something kinda uh
Wicked, wicked, had to kick it
I'm not shy so I asked for the digits
A ho, no that don't make me
See what I want slip slide to it swiftly
Felt it in my hips so I dipped back to my bag of tricks
Then I flipped for a tip, make me wanna do tricks for him
Lick him like a lollipop should be licked
Came to my senses and I chilled for a bit
Don't know how you do the voodoo that you do
So well it's a spell, hell, makes me wanna shoop shoop shoop

[Hook]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Verse 2 Salt]
You're packed and you're stacked 'specially in the back
Brother, wanna thank your mother for a butt like that (thanks, Mom)
Can I get some fries with that shake-shake booty
If looks could kill you would be an Uzi
Or a shotgun - bang! What's up with that thang?
I wanna know, How does it hang?
Straight up, wait up, hold up, Mr. Lover
Like Prince said you're a sexy motha-
Well-a, I like 'em real wild, b-boy style by the mile
Smooth black skin with a smile
Bright as the sun, I wanna have some fun
Come and give me some of that yum-yum
Chocolate chip, honey dip, can I get a scoop?
Baby, take a ride in my coupe, you make me wanna

[Hook]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Verse 3 Pepa]
Well let me bring you back to the subject, Pep's on the set
Make you get hot, make you work up a sweat
When you skip-to-my-lou, my darling
Not falling in love but I'm falling for your [super sperm]
When I get ya betcha bottom dollar you were best under pressure
[Yo, Sandy, I wanna like, taste you]
Getcha getcha lips wet cause it's time to have Pep

[Verse 4 Salt]
On your mark, get set, go, let me go, let me shoop
To the next man in the three-piece suit
I spend all my dough, ray me, cutie
Shoop shoop a-doobie like Scoobie Doobie Doo
I love you in your big jeans, you give me nice dreams
You make me wanna scream, ooo, oooo, oooo
I like what you do when you do what you do
You make me wanna shoop

[Hook]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Interlude Salt]
Oh my goodness, girl look at him
He is the cutest brother in here
And he's comin' this way, oooh

[Verse 5 Big Twan]
S and the P wanna get with me, cool (uh-huh)
But I'm wicked, G, (yeah) hit skins but never quickly (that's right)
I hit the skins for the hell of it, just for the yell I get
Mmm mmm mmm, for the smell of it
They want my bod, here's the hot rod (hot rod)
Twelve inches to a yard and have you sounding like a retard (yeah)
Big 'Twan Love-Her, six-two, wanna hit you
(So what you wanna do?)
What you wanna do?
(Mmmm, I wanna shoop)

[Hook]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

Oh, you make me wanna shoop
Hey yeah, I wanna shoop, baby"
1730,"Any Time, Any Place",Janet Jackson,Janet Jackson,"Any Time, Any Place Janet Jackson","[Verse 1]
In the thundering rain
You stare into my eyes
I can feel your hand
Moving up my thighs
Skirt around my waist
Wall against my face
I can feel your lips

[Pre-Chorus]
I don't wanna stop just because
People walking by are watching us
I don't give a damn what they think
I want you now
I don't wanna stop just because
You feel so good inside of my love
I'm not gonna stop no, no, no
I want you
All I wanna say is

[Chorus]
Any time
And any place
I don't care who's around
Any time
And any place
I don't care who's around, no, no, no, no

[Verse 2]
Dancing on the floor
Feeling the slow groove
My mind is starting to burn
With forbidden thoughts
Strangers all around
With the lights down low
I was thinking maybe we could
Well... you know

[Pre-Chorus]
I don't wanna stop just because
People standing around are watching us
I don't give a damn what they think
I want you now
I don't wanna stop just because
You feel so good inside of my love
I'm not gonna stop no, no, no
I want you
All I wanna say is

[Chorus]
Any time
And any place
I don't care who's around
Any time
And any place
I don't care who's around
Any time
And any place
I don't care who's around
Any time
And any place
I don't care who's around

Babe, I don't care who's around"
1731,Shine,Collective Soul,Collective Soul,Shine Collective Soul,"Give me a word
Give me a sign
Show me where to look
Tell me what will I find
Lay me on the ground
Fly me in the sky
Show me where to look
Tell me what will I find
Oh, heaven let your light shine down

Love is in the water
Love is in the air
Show me where to look
Tell me will love be there
Teach me how to speak
Teach me how to share
Teach me where to go
Tell me will love be there
Oh, heaven let your light shine down

Give me a word
Give me a sign
Show me where to look
Tell me what will I find
Lay me on the ground
Fly me in the sky
Show me where to look
Tell me what will I find
Oh, heaven let your light shine down

I'm gonna let it shine
I'm gonna let it shine
Heaven send a light, let it shine on me
Hey yeah
Hey yeah
Heaven send a light, let it shine on me
It's gonna shine on
Shine on me
Its gonna shine on
Well come on and shine"
1732,Said I Loved You...But I Lied,Michael Bolton,Michael Bolton,Said I Loved You...But I Lied Michael Bolton,"[Verse 1: Michael Bolton]
You are the candle, love's the flame
A fire that burns through wind and rain
Shine your light on this heart of mine
Till the end of time
You came to me like the dawn through the night
Just shinin' like the sun
Out of my dreams and into my life
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Verse 2: Michael Bolton]
With all my soul I've tried in vain
How can mere words my heart explain
This taste of heaven so deep so true
I've found in you
So many reasons in so many ways
My life has just begun
Need you forever, I need you to stay
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Verse 3: Michael Bolton]
You came to me like the dawn through the night
Just shinin' like the sun
Out of my dreams and into my life
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Outro: Michael Bolton]
Said I loved you
But this is more than love I feel inside
Said I loved you... But I lied"
1733,Return to Innocence,Enigma,Enigma,Return to Innocence Enigma,"That's not the beginning of the end
That's the return to yourself
The return to innocence

Love - Devotion
Feeling - Emotion
Love - Devotion
Feeling - Emotion

Don't be afraid to be weak
Don't be too proud to be strong
Just look into your heart my friend
That will be the return to yourself
The return to innocence

If you want, then start to laugh
If you must, then start to cry
Be yourself don't hide
Just believe in destiny

Don't care what people say
Just follow your own way
Don't give up and use the chance
To return to innocence

That's not the beginning of the end
That's the return to yourself
The return to innocence

Don't care what people say
Follow just your own way
Follow just your own way
Don't give up
Don't give up
To return, to return to innocence

If you want then laugh
If you must then cry
Be yourself don't hide
Just believe in destiny"
1734,All I Wanna Do,Sheryl Crow,Sheryl Crow,All I Wanna Do Sheryl Crow,"[Intro]
Hit it!
This ain't no disco
It ain't no country club either
This is LA!

[Verse 1]
""All I wanna do is have a little fun before I die,""
Says the man next to me out of nowhere
It's apropos of nothing
He says his name's William but I'm sure
He's Bill or Billy or Mac or Buddy
And he's plain ugly to me
And I wonder if he's ever had a day of fun in his whole life
We are drinking beer at noon on Tuesday
In a bar that faces a giant car wash
The good people of the world are washing their cars
On their lunch break, hosing and scrubbing
As best they can in skirts in suits
They drive their shiny Datsuns and Buicks
Back to the phone company, the record store too
Well, they're nothing like Billy and me, cause

[Chorus]
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
Until the sun comes up over Santa Monica Boulevard

[Verse 2]
I like a good beer buzz early in the morning
And Billy likes to peel the labels from his bottles of Bud
He shreds them on the bar
Then he lights every match in an oversized pack
Letting each one burn down to his thick fingers
Before blowing and cursing them out
And he's watching the bottles of Bud
As they spin on the floor
And a happy couple enters the bar
Dangerously close to one another
The bartender looks up from his want ads, but

[Chorus]
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
Until the sun comes up over Santa Monica Boulevard

[Bridge]
Otherwise the bar is ours
The day and the night and the car wash too
The matches and the Buds and the clean and dirty
Cars
The sun and the moon but

[Chorus Variation]
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling the party's just begun
All I wanna do is have some fun
I won't tell you that you're the only one
All I wanna do is have some fun
Until the sun comes up over Santa Monica Boulevard
Until the sun comes up over Santa Monica Boulevard"
1735,Mmm Mmm Mmm Mmm,Crash Test Dummies,Crash Test,Mmm Mmm Mmm Mmm Crash Test,"[Verse 1]
Once there was this kid who
Got into an accident and couldn't come to school
But when he finally came back
His hair had turned from black into bright white
He said that it was from when
The cars had smashed so hard

[Chorus]
Mmm Mmm Mmm Mmm
Mmm Mmm Mmm Mmm

[Verse 2]
Once there was this girl who
Wouldn't go and change with the girls in the change room
But when they finally made her
They saw birthmarks all over her body
She couldn't quite explain it
They'd always just been there

[Chorus] (2x)

[Bridge]
But both girl and boy were glad
Cause one kid had it worse than that

[Verse 3]
Cause then there was this boy whose
Parents made him come directly home right after school
And when they went to their church
They shook and lurched all over the church floor
He couldn't quite explain it
They'd always just gone there"
